total_id,scientificName,kingdomName,phylumName,className,orderName,familyName,redlistCategory,marine_regions,url
170344/6757270,Auxis thazard,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/170344/6757270
170345/6759394,Euthynnus alletteratus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/170345/6759394
170350/6761521,Coryphaena equiselis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CORYPHAENIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/170350/6761521
170355/6765188,Auxis rochei,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/170355/6765188
170357/6767497,Scomber colias,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/170357/6767497
187456/8540336,Doratonotus megalepis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/187456/8540336
187570/8571598,Bodianus pulchellus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/187570/8571598
187696/8603436,Xyrichtys novacula,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/187696/8603436
43972/10845280,Polyprion americanus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POLYPRIONIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/43972/10845280
4615/11037468,Chelonia mydas,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,CHELONIIDAE,Endangered,Atlantic Eastern Central,https://www.iucnredlist.org/species/4615/11037468
8005/12881238,Eretmochelys imbricata,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,CHELONIIDAE,Critically Endangered,Atlantic Eastern Central,https://www.iucnredlist.org/species/8005/12881238
13462325/13489078,Ijimaia loppei,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATELEOPODIFORMES,ATELEOPODIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/13462325/13489078
15147715/15147719,Alepocephalus agassizii,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ALEPOCEPHALIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/15147715/15147719
15147725/15147728,Alepocephalus australis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ALEPOCEPHALIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/15147725/15147728
15147740/15147743,Alepocephalus bairdii,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ALEPOCEPHALIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/15147740/15147743
15147816/15147819,Bajacalifornia megalops,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ALEPOCEPHALIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/15147816/15147819
15147860/15147878,Bathylaco nigricans,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ALEPOCEPHALIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/15147860/15147878
15147965/15147968,Bathyprion danae,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ALEPOCEPHALIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/15147965/15147968
15147977/15147980,Bathytroctes michaelsarsi,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ALEPOCEPHALIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/15147977/15147980
190265/15148008,Bathytroctes microlepis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ALEPOCEPHALIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190265/15148008
190298/15148082,Photostylus pycnopterus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ALEPOCEPHALIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190298/15148082
190264/15148141,Rouleina maderensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ALEPOCEPHALIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190264/15148141
190198/15148170,Talismania antillarum,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ALEPOCEPHALIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190198/15148170
15148522/15148525,Conocara macropterum,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ALEPOCEPHALIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/15148522/15148525
15148566/15148641,Conocara salmoneum,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ALEPOCEPHALIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/15148566/15148641
15148742/15148754,Einara macrolepis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ALEPOCEPHALIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/15148742/15148754
15148858/15148923,Herwigia kreffti,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ALEPOCEPHALIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/15148858/15148923
15148964/15148993,Leptoderma macrops,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ALEPOCEPHALIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/15148964/15148993
15149028/15149090,Rinoctes nasutus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ALEPOCEPHALIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/15149028/15149090
15149121/15149143,Rouleina attrita,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ALEPOCEPHALIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/15149121/15149143
15149175/15149223,Talismania homoptera,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ALEPOCEPHALIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/15149175/15149223
15149335/15149338,Xenodermichthys copei,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ALEPOCEPHALIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/15149335/15149338
190335/15534642,Aulopus filamentosus,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,AULOPIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190335/15534642
195001/15535158,Bathysaurus mollis,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,BATHYSAURIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/195001/15535158
189820/15537844,Tylosurus acus,ANIMALIA,CHORDATA,ACTINOPTERYGII,BELONIFORMES,BELONIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/189820/15537844
194993/15540447,Chlorophthalmus agassizi,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,CHLOROPHTHALMIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/194993/15540447
198576/15548597,Cheilopogon heterurus,ANIMALIA,CHORDATA,ACTINOPTERYGII,BELONIFORMES,EXOCOETIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/198576/15548597
190163/15549494,Exocoetus obtusirostris,ANIMALIA,CHORDATA,ACTINOPTERYGII,BELONIFORMES,EXOCOETIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190163/15549494
198566/15550246,Exocoetus volitans,ANIMALIA,CHORDATA,ACTINOPTERYGII,BELONIFORMES,EXOCOETIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/198566/15550246
190292/15551447,Hirundichthys speculiger,ANIMALIA,CHORDATA,ACTINOPTERYGII,BELONIFORMES,EXOCOETIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190292/15551447
198652/15571151,Epigonus denticulatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPIGONIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/198652/15571151
194992/15571915,Bathypterois grallator,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,IPNOPIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/194992/15571915
198775/15573413,Coelorinchus caelorhincus,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MACROURIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/198775/15573413
198596/15574311,Hymenocephalus italicus,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MACROURIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/198596/15574311
198597/15575063,Nezumia aequalis,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MACROURIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/198597/15575063
198598/15575845,Nezumia sclerorhynchus,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MACROURIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/198598/15575845
198602/15577323,Mora moro,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MORIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/198602/15577323
198612/15578725,Ceratoscopelus maderensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/198612/15578725
198613/15580024,Diaphus metopoclampus,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/198613/15580024
198614/15581533,Diogenichthys atlanticus,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/198614/15581533
198615/15582753,Electrona risso,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/198615/15582753
190100/15583579,Hygophum benoiti,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190100/15583579
198617/15583995,Hygophum hygomii,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/198617/15583995
198618/15584685,Lampanyctus crocodilus,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/198618/15584685
198619/15585115,Lampanyctus pusillus,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/198619/15585115
198620/15585818,Lobianchia dofleini,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/198620/15585818
190425/15586443,Lobianchia gemellarii,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190425/15586443
190453/15587713,Myctophum punctatum,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190453/15587713
190466/15588229,Symbolophorus veranyi,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190466/15588229
190101/15589147,Sudis hyalina,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,PARALEPIDIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/190101/15589147
190211/15590295,Scomberesox saurus,ANIMALIA,CHORDATA,ACTINOPTERYGII,BELONIFORMES,SCOMBERESOCIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190211/15590295
195093/15592445,Helicolenus dactylopterus,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,SEBASTIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/195093/15592445
183274/15602960,Tylosurus crocodilus,ANIMALIA,CHORDATA,ACTINOPTERYGII,BELONIFORMES,BELONIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/183274/15602960
189828/15602975,Trachyscorpia cristulata,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,SEBASTIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/189828/15602975
190069/15602985,Gadella imberbis,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MORIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190069/15602985
190093/15602990,Malacocephalus laevis,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MACROURIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190093/15602990
190099/15602995,Lestidium atlanticum,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,PARALEPIDIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190099/15602995
190169/15603005,Asquamiceps caeruleus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ALEPOCEPHALIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190169/15603005
190180/15603010,Gigantura indica,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,GIGANTURIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190180/15603010
190197/15603015,Diaphus mollis,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190197/15603015
190232/15603020,Taaningichthys bathyphilus,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190232/15603020
190237/15603025,Squalogadus modificatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MACROURIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190237/15603025
190261/15603035,Notolychnus valdiviae,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190261/15603035
190276/15603040,Cheilopogon melanurus,ANIMALIA,CHORDATA,ACTINOPTERYGII,BELONIFORMES,EXOCOETIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190276/15603040
190286/15603045,Bathylagoides argyrogaster,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,BATHYLAGIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190286/15603045
190311/15603050,Nannobrachium lineatum,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190311/15603050
190314/15603055,Diaphus dumerilii,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Data Deficient,Atlantic Eastern Central,https://www.iucnredlist.org/species/190314/15603055
190316/15603060,Scopelarchus analis,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,SCOPELARCHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190316/15603060
190317/15603065,Bolinichthys photothorax,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190317/15603065
190321/15603070,Diaphus garmani,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190321/15603070
190334/15603075,Bathytyphlops sewelli,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,IPNOPIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190334/15603075
190362/15603080,Sphyraena guachancho,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SPHYRAENIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190362/15603080
190369/15603085,Lampanyctus nobilis,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190369/15603085
190385/15603090,Antimora rostrata,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MORIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190385/15603090
190389/15603095,Scopelosaurus lepidus,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,NOTOSUDIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190389/15603095
190390/15603100,Bolinichthys indicus,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190390/15603100
190391/15603105,Cheilopogon furcatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,BELONIFORMES,EXOCOETIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190391/15603105
190404/15603120,Diaphus anderseni,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190404/15603120
190488/15603130,Bolinichthys supralateralis,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/190488/15603130
198616/15603135,Gonichthys cocco,ANIMALIA,CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/198616/15603135
13462491/15603145,Bathysaurus ferox,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,BATHYSAURIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/13462491/15603145
13462731/15603170,Odontostomops normalops,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,EVERMANNELLIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/13462731/15603170
13462737/15603175,Gigantura chuni,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,GIGANTURIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/13462737/15603175
13462745/15603180,Bathymicrops regis,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,IPNOPIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/13462745/15603180
13462757/15603195,Bathypterois phenax,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,IPNOPIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/13462757/15603195
13462760/15603200,Bathypterois quadrifilis,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,IPNOPIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/13462760/15603200
13462763/15603205,Bathypterois viridensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,IPNOPIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/13462763/15603205
13462771/15603210,Bathytyphlops marionae,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,IPNOPIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/13462771/15603210
13485141/15603220,Ahliesaurus berryi,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,NOTOSUDIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/13485141/15603220
13485167/15603230,Scopelosaurus argenteus,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,NOTOSUDIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/13485167/15603230
13485312/15603240,Omosudis lowii,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,OMOSUDIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/13485312/15603240
13485395/15603245,Dolichosudis fuliginosa,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,PARALEPIDIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/13485395/15603245
13485398/15603250,Lestidiops affinis,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,PARALEPIDIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/13485398/15603250
13485622/15603260,Lestrolepis intermedia,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,PARALEPIDIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/13485622/15603260
13485631/15603265,Macroparalepis affinis,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,PARALEPIDIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/13485631/15603265
13485635/15603270,Magnisudis atlantica,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,PARALEPIDIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/13485635/15603270
13485675/15603275,Benthalbella infans,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,SCOPELARCHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/13485675/15603275
13485856/15603280,Scopelarchus guentheri,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,SCOPELARCHIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/13485856/15603280
13486028/15603285,Saurida brasiliensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,AULOPIFORMES,SYNODONTIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/13486028/15603285
13486514/15603320,Ablennes hians,ANIMALIA,CHORDATA,ACTINOPTERYGII,BELONIFORMES,BELONIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/13486514/15603320
13487700/15603380,Cheilopogon nigricans,ANIMALIA,CHORDATA,ACTINOPTERYGII,BELONIFORMES,EXOCOETIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/13487700/15603380
13487740/15603395,Hirundichthys affinis,ANIMALIA,CHORDATA,ACTINOPTERYGII,BELONIFORMES,EXOCOETIDAE,Least Concern,Atlantic Eastern Central,https://www.iucnredlist.org/species/13487740/15603395
